author_scopus_id,tcin_author,title,url,cover_date,citations,journal,issn,eissn,journal_norm,issn_norm,eissn_norm,impact_from_eissn,impact_from_issn,impact_from_journal,impact_factor,impact_match_source,impact_band
20334798100,"Lawlor, Brian A.",Computational whole-body-exposome models for global precision brain health,https://api.elsevier.com/content/abstract/scopus_id/105024809948,2025-12-01,6,Nature Communications,,20411723,nature communications,,20411723,23.4,,23.4,23.4,eissn,16-32
20334798100,"Lawlor, Brian A.",Social exposome and brain health outcomes of dementia across Latin America,https://api.elsevier.com/content/abstract/scopus_id/105015433803,2025-12-01,10,Nature Communications,,20411723,nature communications,,20411723,23.4,,23.4,23.4,eissn,16-32
20334798100,"Lawlor, Brian A.",White matter hyperintensities and their impact in brain structure and function in alzheimer’s disease and behavioral variant frontotemporal dementia across Latin America and the United States: a cross-sectional study,https://api.elsevier.com/content/abstract/scopus_id/105013203168,2025-12-01,2,Alzheimer S Research and Therapy,,17589193,alzheimer s research and therapy,,17589193,13.0,,13.0,13.0,eissn,8-16
20334798100,"Lawlor, Brian A.",Creative experiences and brain clocks,https://api.elsevier.com/content/abstract/scopus_id/105017580071,2025-12-01,7,Nature Communications,,20411723,nature communications,,20411723,23.4,,23.4,23.4,eissn,16-32
20334798100,"Lawlor, Brian A.",Access of medication review for people living with dementia: An analysis of inequality using Swedish register data,https://api.elsevier.com/content/abstract/scopus_id/105021853652,2025-11-01,0,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
20334798100,"Lawlor, Brian A.",Neighborhood deprivation and midlife cognition: Evidence of a modifiable vascular pathway involving health behaviors and cerebral small vessel disease,https://api.elsevier.com/content/abstract/scopus_id/105020893817,2025-11-01,0,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
20334798100,"Lawlor, Brian A.",Correlates of hand grip strength in a cohort of older Nigerian Africans: Findings from the population-based VALIANT project,https://api.elsevier.com/content/abstract/scopus_id/105014647464,2025-10-01,1,Journal of Frailty and Aging,22601341,22734309,journal of frailty and aging,22601341,22734309,6.1,6.1,6.1,6.1,eissn,4-8
20334798100,"Lawlor, Brian A.",Diversity-sensitive brain clocks linked to biophysical mechanisms in aging and dementia,https://api.elsevier.com/content/abstract/scopus_id/105016555788,2025-10-01,3,Nature Mental Health,,27316076,nature mental health,,27316076,4.1,,4.1,4.1,eissn,4-8
20334798100,"Lawlor, Brian A.",Association between cardiovascular and cognitive health among older Indigenous Africans: Data from an urban Nigerian settlement participating in the VALIANT study,https://api.elsevier.com/content/abstract/scopus_id/105016484131,2025-09-01,1,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
20334798100,"Lawlor, Brian A.",The exposome of healthy and accelerated aging across 40 countries,https://api.elsevier.com/content/abstract/scopus_id/105010621895,2025-09-01,29,Nature Medicine,10788956,1546170X,nature medicine,10788956,1546170X,82.4,82.4,82.4,82.4,eissn,32+
20334798100,"Lawlor, Brian A.",Association of Alzheimer's disease concerns with amyloid burden and lifestyle behaviors in cognitively unimpaired older adults,https://api.elsevier.com/content/abstract/scopus_id/105007637820,2025-06-01,1,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
20334798100,"Lawlor, Brian A.","Down syndrome in Africa: Challenges, opportunities, and future directions",https://api.elsevier.com/content/abstract/scopus_id/105008862653,2025-06-01,1,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
20334798100,"Lawlor, Brian A.","Hypothalamic volume, sleep, and APOE genotype in cognitively healthy adults",https://api.elsevier.com/content/abstract/scopus_id/105005384758,2025-05-01,6,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
20334798100,"Lawlor, Brian A.","Corrigendum to: A clinical, molecular genetics and pathological study of a FTDP-17 family with a heterozygous splicing variant c.823–10 G>T at the intron 9/exon 10 of the MAPT gene (Neurobiology of Aging (2021) 106 (343.e1–343.e8), (S0197458021001718), (10.1016/j.neurobiolaging.2021.05.010))",https://api.elsevier.com/content/abstract/scopus_id/85204739705,2025-02-01,0,Neurobiology of Aging,01974580,15581497,neurobiology of aging,01974580,15581497,7.8,7.8,7.8,7.8,eissn,4-8
20334798100,"Lawlor, Brian A.",Prescribing patterns in older adults with bipolar affective disorder: a service evaluation,https://api.elsevier.com/content/abstract/scopus_id/105024007637,2025-01-01,0,Irish Journal of Psychological Medicine,07909667,20516967,irish journal of psychological medicine,07909667,20516967,4.8,4.8,4.8,4.8,eissn,4-8
20334798100,"Lawlor, Brian A.",The harming power of shame,https://api.elsevier.com/content/abstract/scopus_id/105025479322,2025-01-01,0,British Journal of Psychiatry,00071250,14721465,british journal of psychiatry,00071250,14721465,12.8,12.8,12.8,12.8,eissn,8-16
20334798100,"Lawlor, Brian A.",Education and training to develop leaders in dementia and brain health,https://api.elsevier.com/content/abstract/scopus_id/105023750556,2025-01-01,0,Dementia Care and Provision in the Majority World,,,dementia care and provision in the majority world,,,,,,,unmatched,unmatched
20334798100,"Lawlor, Brian A.",Informing cognitively healthy research participants of modifiable dementia risk factors: Ethical implications,https://api.elsevier.com/content/abstract/scopus_id/85214054418,2024-12-01,1,Journal of Alzheimer S Disease,13872877,18758908,journal of alzheimer s disease,13872877,18758908,6.1,6.1,6.1,6.1,eissn,4-8
20334798100,"Lawlor, Brian A.","A clinical, molecular genetics and pathological study of a FTDP-17 family with a heterozygous splicing variant c.823-10G>T at the intron 9/exon 10 of the MAPT gene",https://api.elsevier.com/content/abstract/scopus_id/85110435277,2021-10-01,7,Neurobiology of Aging,01974580,15581497,neurobiology of aging,01974580,15581497,7.8,7.8,7.8,7.8,eissn,4-8
20334798100,"Lawlor, Brian A.",Family members’ attitudes towards telling the patient with Alzheimer’s disease their diagnosis: a 20-year repeat study,https://api.elsevier.com/content/abstract/scopus_id/85101208883,2021-08-01,3,European Geriatric Medicine,18787649,18787657,european geriatric medicine,18787649,18787657,6.3,6.3,6.3,6.3,eissn,4-8
20334798100,"Lawlor, Brian A.",NeuroExercise: The Effect of a 12-Month Exercise Intervention on Cognition in Mild Cognitive Impairment—A Multicenter Randomized Controlled Trial,https://api.elsevier.com/content/abstract/scopus_id/85102014049,2021-01-14,18,Frontiers in Aging Neuroscience,,16634365,frontiers in aging neuroscience,,16634365,8.6,,8.6,8.6,eissn,8-16
57214358440,"Lawlor, Brian A.",Dementia-related primary care training needs: a qualitative study,https://api.elsevier.com/content/abstract/scopus_id/105010436143,2025-07-02,1,Arquivos De Neuro Psiquiatria,0004282X,16784227,arquivos de neuro psiquiatria,0004282X,16784227,2.3,2.3,2.3,2.3,eissn,2-4
57214358440,"Lawlor, Brian A.",Qualitative and quantitative educational disparities and brain signatures in healthy aging and dementia across global settings,https://api.elsevier.com/content/abstract/scopus_id/105002308970,2025-04-01,13,Eclinicalmedicine,,25895370,eclinicalmedicine,,25895370,17.0,,17.0,17.0,eissn,16-32
57214358440,"Lawlor, Brian A.",Creating dementia-friendly travel: enhancing accessibility and inclusion,https://api.elsevier.com/content/abstract/scopus_id/85217006709,2025-02-01,1,Age and Ageing,00020729,14682834,age and ageing,00020729,14682834,10.7,10.7,10.7,10.7,eissn,8-16
57214358440,"Lawlor, Brian A.",Cohort Profile Update: The Harmonised Cognitive Assessment Protocol Sub-study of The Irish Longitudinal Study on Ageing (TILDA-HCAP),https://api.elsevier.com/content/abstract/scopus_id/85218503747,2025-02-01,1,International Journal of Epidemiology,03005771,14643685,international journal of epidemiology,03005771,14643685,14.3,14.3,14.3,14.3,eissn,8-16
57214358440,"Lawlor, Brian A.",Structural inequality linked to brain volume and network dynamics in aging and dementia across the Americas,https://api.elsevier.com/content/abstract/scopus_id/85213534864,2025-02-01,27,Nature Aging,,26628465,nature aging,,26628465,26.1,,26.1,26.1,eissn,16-32
57214358440,"Lawlor, Brian A.",No association between markers of systemic inflammation and endothelial dysfunction with Alzheimer’s disease progression: a longitudinal study,https://api.elsevier.com/content/abstract/scopus_id/85200329575,2025-02-01,4,Geroscience,25092715,25092723,geroscience,25092715,25092723,8.6,8.6,8.6,8.6,eissn,8-16
57214358440,"Lawlor, Brian A.","Befriending, Loneliness, and Quality of Life of Older Adults: A Pilot Evaluation Study",https://api.elsevier.com/content/abstract/scopus_id/105000513753,2025-01-01,1,Clinical Gerontologist,07317115,15452301,clinical gerontologist,07317115,15452301,7.2,7.2,7.2,7.2,eissn,4-8
57214358440,"Lawlor, Brian A.",Mechanisms through which befriending services may impact the health of older adults: A dyadic qualitative investigation,https://api.elsevier.com/content/abstract/scopus_id/85187155935,2025-01-01,1,Journal of Health Psychology,13591053,14617277,journal of health psychology,13591053,14617277,7.6,7.6,7.6,7.6,eissn,4-8
57214358440,"Lawlor, Brian A.","Cardiovascular risk of dementia is associated with brain–behaviour changes in cognitively healthy, middle-aged individuals",https://api.elsevier.com/content/abstract/scopus_id/85204051045,2024-12-01,3,Neurobiology of Aging,01974580,15581497,neurobiology of aging,01974580,15581497,7.8,7.8,7.8,7.8,eissn,4-8
57214358440,"Lawlor, Brian A.",Brain-based predictions of cardiovascular risk factors in midlife populations at risk of dementia,https://api.elsevier.com/content/abstract/scopus_id/85214813120,2024-12-01,0,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
57214358440,"Lawlor, Brian A.",Comprehensive allostatic load risk index is associated with increased frontal and left parietal white matter hyperintensities in mid-life cognitively healthy adults,https://api.elsevier.com/content/abstract/scopus_id/85181436867,2024-12-01,2,Scientific Reports,,20452322,scientific reports,,20452322,6.7,,6.7,6.7,eissn,4-8
57214358440,"Lawlor, Brian A.",Associations between sex and lifestyle activities with cognitive reserve in mid-life adults with genetic risk for Alzheimer’s disease,https://api.elsevier.com/content/abstract/scopus_id/85209195725,2024-12-01,2,Alzheimer S Research and Therapy,,17589193,alzheimer s research and therapy,,17589193,13.0,,13.0,13.0,eissn,8-16
57214358440,"Lawlor, Brian A.","Protocol for the next generation brain health survey on attitudes, understanding, and exposure to brain health risk factors in young adults globally",https://api.elsevier.com/content/abstract/scopus_id/105001542373,2024-12-01,1,Discover Public Health,,30050774,discover public health,,30050774,1.0,,1.0,1.0,eissn,0-2
57214358440,"Lawlor, Brian A.",Awareness and knowledge of dementia and its communication disorders amongst Brazilian speech and language therapists,https://api.elsevier.com/content/abstract/scopus_id/85196507158,2024-11-01,2,International Journal of Language and Communication Disorders,13682822,14606984,international journal of language and communication disorders,13682822,14606984,3.3,3.3,3.3,3.3,eissn,2-4
57214358440,"Lawlor, Brian A.",Modifiable dementia risk factors associated with objective and subjective cognition,https://api.elsevier.com/content/abstract/scopus_id/85205763434,2024-11-01,11,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
57214358440,"Lawlor, Brian A.",Hearing and vision rehabilitation for people with dementia in five European countries (SENSE-Cog): a randomised controlled trial,https://api.elsevier.com/content/abstract/scopus_id/85207704026,2024-11-01,12,Lancet Healthy Longevity,,26667568,lancet healthy longevity,,26667568,22.3,,22.3,22.3,eissn,16-32
57214358440,"Lawlor, Brian A.",Educational disparities in brain health and dementia across Latin America and the United States,https://api.elsevier.com/content/abstract/scopus_id/85199319111,2024-09-01,46,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
57214358440,"Lawlor, Brian A.",Neuroimaging and Clinical Findings in Healthy Middle-Aged Adults With Mild Traumatic Brain Injury in the PREVENT Dementia Study,https://api.elsevier.com/content/abstract/scopus_id/85201338727,2024-08-15,3,JAMA Network Open,,25743805,jama network open,,25743805,13.8,,13.8,13.8,eissn,8-16
57214358440,"Lawlor, Brian A.",Healthy aging meta-analyses and scoping review of risk factors across Latin America reveal large heterogeneity and weak predictive models,https://api.elsevier.com/content/abstract/scopus_id/85196173688,2024-08-01,21,Nature Aging,,26628465,nature aging,,26628465,26.1,,26.1,26.1,eissn,16-32
57214358440,"Lawlor, Brian A.","Texture-based morphometry in relation to apolipoprotein ε4 genotype, ageing and sex in a midlife population",https://api.elsevier.com/content/abstract/scopus_id/85200113152,2024-08-01,2,Human Brain Mapping,10659471,10970193,human brain mapping,10659471,10970193,8.1,8.1,8.1,8.1,eissn,8-16
57214358440,"Lawlor, Brian A.","A PROGRESS-driven approach to cognitive outcomes after traumatic brain injury: A study protocol for advancing equity, diversity, and inclusion through knowledge synthesis and mobilization",https://api.elsevier.com/content/abstract/scopus_id/85199266292,2024-07-01,3,Plos One,,19326203,plos one,,19326203,5.4,,5.4,5.4,eissn,4-8
57214358440,"Lawlor, Brian A.","Allostasis, health, and development in Latin America",https://api.elsevier.com/content/abstract/scopus_id/85192529223,2024-07-01,17,Neuroscience and Biobehavioral Reviews,01497634,18737528,neuroscience and biobehavioral reviews,01497634,18737528,15.5,15.5,15.5,15.5,eissn,8-16
57214358440,"Lawlor, Brian A.",Attributions of Loneliness—Life Story Interviews with Older Mental Health Service Users,https://api.elsevier.com/content/abstract/scopus_id/85195948341,2024-06-01,0,Healthcare Switzerland,,22279032,healthcare switzerland,,22279032,4.7,,4.7,4.7,eissn,4-8
57214358440,"Lawlor, Brian A.",Age-friendly initiatives – GHANA,https://api.elsevier.com/content/abstract/scopus_id/85191155285,2024-05-01,1,Journal of Nutrition Health and Aging,12797707,17604788,journal of nutrition health and aging,12797707,17604788,7.9,7.9,7.9,7.9,eissn,4-8
57214358440,"Lawlor, Brian A.","Long-term antipsychotic use, orthostatic hypotension and falls in older adults with Alzheimer’s disease",https://api.elsevier.com/content/abstract/scopus_id/85181477846,2024-04-01,7,European Geriatric Medicine,18787649,18787657,european geriatric medicine,18787649,18787657,6.3,6.3,6.3,6.3,eissn,4-8
57214358440,"Lawlor, Brian A.",A prospective association between social isolation and cognitive performance among older adults in Europe: the role of loneliness and poor oral health,https://api.elsevier.com/content/abstract/scopus_id/85181702598,2024-01-01,7,Aging and Mental Health,13607863,13646915,aging and mental health,13607863,13646915,7.6,7.6,7.6,7.6,eissn,4-8
57214358440,"Lawlor, Brian A.",Do doctors appreciate that social isolation and loneliness are health issues?,https://api.elsevier.com/content/abstract/scopus_id/85214006060,2024-01-01,2,Frontiers in Public Health,,22962565,frontiers in public health,,22962565,5.5,,5.5,5.5,eissn,4-8
57214358440,"Lawlor, Brian A.",Bringing brain health home: the importance of housing and the urban environment for building this generation’s brain health,https://api.elsevier.com/content/abstract/scopus_id/85189199999,2024-01-01,3,Cities and Health,23748834,,cities and health,23748834,,,6.8,6.8,6.8,issn,4-8
57214358440,"Lawlor, Brian A.",Dementia risk and thalamic nuclei volumetry in healthy midlife adults: the PREVENT Dementia study,https://api.elsevier.com/content/abstract/scopus_id/85187012655,2024-01-01,7,Brain Communications,,26321297,brain communications,,26321297,6.9,,6.9,6.9,eissn,4-8
57214358440,"Lawlor, Brian A.","Brain age gap, dementia risk factors and cognition in middle age",https://api.elsevier.com/content/abstract/scopus_id/85210741390,2024-01-01,9,Brain Communications,,26321297,brain communications,,26321297,6.9,,6.9,6.9,eissn,4-8
57214358440,"Lawlor, Brian A.",The pivotal role of sleep in mediating the effects of life stressors and healthy habits on allostatic load in mid-life adults,https://api.elsevier.com/content/abstract/scopus_id/85213840028,2024-01-01,0,Frontiers in Human Neuroscience,,16625161,frontiers in human neuroscience,,16625161,5.5,,5.5,5.5,eissn,4-8
57214358440,"Lawlor, Brian A.",Investigating the brain’s neurochemical profile at midlife in relation to dementia risk factors,https://api.elsevier.com/content/abstract/scopus_id/85193915824,2024-01-01,2,Brain Communications,,26321297,brain communications,,26321297,6.9,,6.9,6.9,eissn,4-8
57214358440,"Lawlor, Brian A.",Factors associated with loneliness in Latin-American family care partners during the COVID-19 pandemic,https://api.elsevier.com/content/abstract/scopus_id/85210450233,2024-01-01,0,Frontiers in Psychiatry,,16640640,frontiers in psychiatry,,16640640,6.2,,6.2,6.2,eissn,4-8
57214358440,"Lawlor, Brian A.",APOE ε4 exacerbates age-dependent deficits in cortical microstructure,https://api.elsevier.com/content/abstract/scopus_id/85185920558,2024-01-01,10,Brain Communications,,26321297,brain communications,,26321297,6.9,,6.9,6.9,eissn,4-8
57214358440,"Lawlor, Brian A.","The PREVENT dementia programme: baseline demographic, lifestyle, imaging and cognitive data from a midlife cohort study investigating risk factors for dementia",https://api.elsevier.com/content/abstract/scopus_id/85196091274,2024-01-01,8,Brain Communications,,26321297,brain communications,,26321297,6.9,,6.9,6.9,eissn,4-8
57214358440,"Lawlor, Brian A.",Age-related hearing loss associated with differences in the neural correlates of feature binding in visual working memory,https://api.elsevier.com/content/abstract/scopus_id/85175158959,2023-12-01,8,Neurobiology of Aging,01974580,15581497,neurobiology of aging,01974580,15581497,7.8,7.8,7.8,7.8,eissn,4-8
57214358440,"Lawlor, Brian A.",Life-Course Brain Health as a Determinant of Late-Life Mental Health: American Association for Geriatric Psychiatry Expert Panel Recommendations,https://api.elsevier.com/content/abstract/scopus_id/85173138008,2023-12-01,18,American Journal of Geriatric Psychiatry,10647481,15457214,american journal of geriatric psychiatry,10647481,15457214,8.5,8.5,8.5,8.5,eissn,8-16
57214358440,"Lawlor, Brian A.",Sleep diplomacy alone will widen sleep disparities – Authors' reply,https://api.elsevier.com/content/abstract/scopus_id/85172885086,2023-10-01,0,Lancet Healthy Longevity,,26667568,lancet healthy longevity,,26667568,22.3,,22.3,22.3,eissn,16-32
57214358440,"Lawlor, Brian A.",Differential association of cerebral blood flow and anisocytosis in APOE ε4 carriers at midlife,https://api.elsevier.com/content/abstract/scopus_id/85158870547,2023-10-01,10,Journal of Cerebral Blood Flow and Metabolism,0271678X,15597016,journal of cerebral blood flow and metabolism,0271678X,15597016,10.8,10.8,10.8,10.8,eissn,8-16
57214358440,"Lawlor, Brian A.",Factors associated with healthy aging in Latin American populations,https://api.elsevier.com/content/abstract/scopus_id/85167519723,2023-09-01,107,Nature Medicine,10788956,1546170X,nature medicine,10788956,1546170X,82.4,82.4,82.4,82.4,eissn,32+
57214358440,"Lawlor, Brian A.",Sleep diplomacy: an approach to boosting global brain health,https://api.elsevier.com/content/abstract/scopus_id/85166359720,2023-08-01,12,Lancet Healthy Longevity,,26667568,lancet healthy longevity,,26667568,22.3,,22.3,22.3,eissn,16-32
57214358440,"Lawlor, Brian A.",Allostatic-interoceptive anticipation of social rejection,https://api.elsevier.com/content/abstract/scopus_id/85160531831,2023-08-01,9,Neuroimage,10538119,10959572,neuroimage,10538119,10959572,10.8,10.8,10.8,10.8,eissn,8-16
57214358440,"Lawlor, Brian A.",What is the impact of ongoing statin use on cognitive decline and dementia progression in older adults with mild-moderate Alzheimer disease?,https://api.elsevier.com/content/abstract/scopus_id/85159560972,2023-05-01,7,Plos One,,19326203,plos one,,19326203,5.4,,5.4,5.4,eissn,4-8
57214358440,"Lawlor, Brian A.",Fear of Dementia and the Obligation to Provide Aggregate Research Results to Study Participants-ADDENDUM,https://api.elsevier.com/content/abstract/scopus_id/85208204489,2023-04-01,0,Cambridge Quarterly of Healthcare Ethics Cq the International Journal of Healthcare Ethics Committees,,14692147,cambridge quarterly of healthcare ethics cq the international journal of healthcare ethics committees,,14692147,3.6,,3.6,3.6,eissn,2-4
57214358440,"Lawlor, Brian A.",Freedom and loneliness: dementia caregiver experiences of the nursing home transition,https://api.elsevier.com/content/abstract/scopus_id/85150665904,2023-03-01,10,Age and Ageing,00020729,14682834,age and ageing,00020729,14682834,10.7,10.7,10.7,10.7,eissn,8-16
57214358440,"Lawlor, Brian A.","Impact of COVID-19 Pandemic on Caregivers of People with an Intellectual Disability, in Comparison to Carers of Those with Other Disabilities and with Mental Health Issues: A Multicountry Study",https://api.elsevier.com/content/abstract/scopus_id/85148965769,2023-02-01,9,International Journal of Environmental Research and Public Health,16617827,16604601,international journal of environmental research and public health,16617827,16604601,8.5,8.5,8.5,8.5,eissn,8-16
57214358440,"Lawlor, Brian A.",Who are the speech and language therapists who work with primary progressive aphasia in Brazil? An exploratory cross-sectional survey study,https://api.elsevier.com/content/abstract/scopus_id/85177811498,2023-01-01,1,Dementia E Neuropsychologia,19805764,,dementia e neuropsychologia,19805764,,,2.2,2.2,2.2,issn,2-4
57214358440,"Lawlor, Brian A.",Modifiable Lifestyle Activities Affect Cognition in Cognitively Healthy Middle-Aged Individuals at Risk for Late-Life Alzheimer's Disease,https://api.elsevier.com/content/abstract/scopus_id/85147045541,2023-01-01,11,Journal of Alzheimer S Disease,13872877,18758908,journal of alzheimer s disease,13872877,18758908,6.1,6.1,6.1,6.1,eissn,4-8
57214358440,"Lawlor, Brian A.",Hope for brain health: impacting the life course and society,https://api.elsevier.com/content/abstract/scopus_id/85165088212,2023-01-01,4,Frontiers in Psychology,,16641078,frontiers in psychology,,16641078,6.3,,6.3,6.3,eissn,4-8
57214358440,"Lawlor, Brian A.",The indirect relationship between sleep and cognition in the PREVENT cohort: identifying targets for intervention,https://api.elsevier.com/content/abstract/scopus_id/85205693123,2023-01-01,1,Frontiers in Sleep,,28132890,frontiers in sleep,,28132890,0.8,,0.8,0.8,eissn,0-2
57214358440,"Lawlor, Brian A.",Dementia research in Ireland: What should we prioritise?,https://api.elsevier.com/content/abstract/scopus_id/85187128836,2023-01-01,2,Hrb Open Research,,25154826,hrb open research,,25154826,2.4,,2.4,2.4,eissn,2-4
57214358440,"Lawlor, Brian A.",A systematic review and narrative synthesis of the experiences with caring for older people living with dementia in Sub-Saharan Africa,https://api.elsevier.com/content/abstract/scopus_id/85143774439,2022-12-01,11,BMC Geriatrics,,14712318,bmc geriatrics,,14712318,6.1,,6.1,6.1,eissn,4-8
57214358440,"Lawlor, Brian A.","Diminishing accelerated long-term forgetting in mild cognitive impairment: Study protocol for a prospective, double-blind, placebo-controlled, randomized controlled trial",https://api.elsevier.com/content/abstract/scopus_id/85137640362,2022-12-01,2,Contemporary Clinical Trials Communications,24518654,,contemporary clinical trials communications,24518654,,,2.6,2.6,2.6,issn,2-4
57214358440,"Lawlor, Brian A.","Exposure to the troubles in Northern Ireland, memory functioning, and social activity engagement: results from NICOLA",https://api.elsevier.com/content/abstract/scopus_id/85124524994,2022-12-01,3,European Journal of Ageing,16139372,16139380,european journal of ageing,16139372,16139380,7.7,7.7,7.7,7.7,eissn,4-8
57214358440,"Lawlor, Brian A.","COVID-19-related loneliness, social isolation and burden in informal caregivers worldwide",https://api.elsevier.com/content/abstract/scopus_id/85144422569,2022-12-01,1,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
57214358440,"Lawlor, Brian A.",Modifiable and non-modifiable risk factors of dementia on midlife cerebral small vessel disease in cognitively healthy middle-aged adults: the PREVENT-Dementia study,https://api.elsevier.com/content/abstract/scopus_id/85139651035,2022-12-01,29,Alzheimer S Research and Therapy,,17589193,alzheimer s research and therapy,,17589193,13.0,,13.0,13.0,eissn,8-16
57214358440,"Lawlor, Brian A.",Risk factors for loneliness in family caregivers of people with dementia and enduring mental health conditions during the COVID-19 pandemic in Latin America,https://api.elsevier.com/content/abstract/scopus_id/85144344828,2022-12-01,3,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
57214358440,"Lawlor, Brian A.",A Europe-wide randomized controlled trial of hearing and vision rehabilitation in dementia: Results from the SENSE-Cog trial,https://api.elsevier.com/content/abstract/scopus_id/85144467936,2022-12-01,0,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
57214358440,"Lawlor, Brian A.",RENEWAL: REpurposing study to find NEW compounds with Activity for Lewy body dementia—an international Delphi consensus,https://api.elsevier.com/content/abstract/scopus_id/85141703044,2022-12-01,10,Alzheimer S Research and Therapy,,17589193,alzheimer s research and therapy,,17589193,13.0,,13.0,13.0,eissn,8-16
57214358440,"Lawlor, Brian A.",Fear of Dementia and the Obligation to Provide Aggregate Research Results to Study Participants,https://api.elsevier.com/content/abstract/scopus_id/85142167973,2022-10-01,5,Cambridge Quarterly of Healthcare Ethics,09631801,14692147,cambridge quarterly of healthcare ethics,09631801,14692147,3.6,3.6,3.6,3.6,eissn,2-4
57214358440,"Lawlor, Brian A.",Reconnecting to others: grounded theory of social functioning following age-related hearing loss,https://api.elsevier.com/content/abstract/scopus_id/85135990645,2022-09-29,6,Ageing and Society,0144686X,14691779,ageing and society,0144686X,14691779,7.1,7.1,7.1,7.1,eissn,4-8
57214358440,"Lawlor, Brian A.","The Latin American Brain Health Institute, a regional initiative to reduce the scale and impact of dementia",https://api.elsevier.com/content/abstract/scopus_id/85131944127,2022-09-01,18,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
57214358440,"Lawlor, Brian A.",Macrostructural brain alterations at midlife are connected to cardiovascular and not inherited risk of future dementia: the PREVENT-Dementia study,https://api.elsevier.com/content/abstract/scopus_id/85126143208,2022-08-01,19,Journal of Neurology,03405354,14321459,journal of neurology,03405354,14321459,9.8,9.8,9.8,9.8,eissn,8-16
57214358440,"Lawlor, Brian A.",A systematic review of music interventions for the cognitive and behavioural symptoms of mild cognitive impairment (non-dementia),https://api.elsevier.com/content/abstract/scopus_id/85130155812,2022-07-01,26,Journal of Psychiatric Research,00223956,18791379,journal of psychiatric research,00223956,18791379,7.4,7.4,7.4,7.4,eissn,4-8
57214358440,"Lawlor, Brian A.",Structural Correlates of Overt Sentence Reading in Mild Cognitive Impairment and Mild-to-Moderate Alzheimer’s Disease,https://api.elsevier.com/content/abstract/scopus_id/85142366853,2022-07-01,2,Current Alzheimer Research,15672050,18755828,current alzheimer research,15672050,18755828,3.6,3.6,3.6,3.6,eissn,2-4
57214358440,"Lawlor, Brian A.",Equity and balance in applied dementia research: A charter of conduct and checklist for global collaborations,https://api.elsevier.com/content/abstract/scopus_id/85132131631,2022-07-01,8,International Journal of Geriatric Psychiatry,08856230,10991166,international journal of geriatric psychiatry,08856230,10991166,6.7,6.7,6.7,6.7,eissn,4-8
57214358440,"Lawlor, Brian A.","Care burden, loneliness, and social isolation in caregivers of people with physical and brain health conditions in English-speaking regions: Before and during the COVID-19 pandemic",https://api.elsevier.com/content/abstract/scopus_id/85130049919,2022-06-01,34,International Journal of Geriatric Psychiatry,08856230,10991166,international journal of geriatric psychiatry,08856230,10991166,6.7,6.7,6.7,6.7,eissn,4-8
57214358440,"Lawlor, Brian A.",Roadmap for change in sex and gender inequities in brain health: A global perspective,https://api.elsevier.com/content/abstract/scopus_id/85133960923,2022-05-01,4,International Journal of Geriatric Psychiatry,08856230,10991166,international journal of geriatric psychiatry,08856230,10991166,6.7,6.7,6.7,6.7,eissn,4-8
57214358440,"Lawlor, Brian A.","Dementia in Africa: Current evidence, knowledge gaps, and future directions",https://api.elsevier.com/content/abstract/scopus_id/85115827045,2022-04-01,129,Alzheimer S and Dementia,15525260,15525279,alzheimer s and dementia,15525260,15525279,13.6,13.6,13.6,13.6,eissn,8-16
57214358440,"Lawlor, Brian A.",New insights into the genetic etiology of Alzheimer’s disease and related dementias,https://api.elsevier.com/content/abstract/scopus_id/85128487295,2022-04-01,1587,Nature Genetics,10614036,15461718,nature genetics,10614036,15461718,45.1,45.1,45.1,45.1,eissn,32+
